# waittime_set	sensorval_S_North_trig0_set	hist_trig0
# "waittime"	"sensorval_S_North_trig0"	"hist_trig0"
# 16	40
0	101.625	0
0	104.875	0
0	108.125	0
0	111.375	0
0	114.625	0
0	117.875	0
0	121.125	0
0	124.375	0
0	127.625	0.002
0	130.875	0.006
0	134.125	0.06
0	137.375	0.146
0	140.625	0.22
0	143.875	0.248
0	147.125	0.154
0	150.375	0.052
0	153.625	0.008
0	156.875	0.004
0	160.125	0.002
0	163.375	0
0	166.625	0.002
0	169.875	0.002
0	173.125	0
0	176.375	0
0	179.625	0.01
0	182.875	0.02
0	186.125	0.022
0	189.375	0.03
0	192.625	0.01
0	195.875	0
0	199.125	0.002
0	202.375	0
0	205.625	0
0	208.875	0
0	212.125	0
0	215.375	0
0	218.625	0
0	221.875	0
0	225.125	0
0	228.375	0

2	101.625	0
2	104.875	0
2	108.125	0
2	111.375	0
2	114.625	0
2	117.875	0
2	121.125	0
2	124.375	0
2	127.625	0
2	130.875	0.008
2	134.125	0.042
2	137.375	0.178
2	140.625	0.234
2	143.875	0.27
2	147.125	0.166
2	150.375	0.062
2	153.625	0.014
2	156.875	0
2	160.125	0
2	163.375	0.002
2	166.625	0
2	169.875	0
2	173.125	0
2	176.375	0
2	179.625	0.002
2	182.875	0.004
2	186.125	0.004
2	189.375	0.006
2	192.625	0.006
2	195.875	0
2	199.125	0.002
2	202.375	0
2	205.625	0
2	208.875	0
2	212.125	0
2	215.375	0
2	218.625	0
2	221.875	0
2	225.125	0
2	228.375	0

4	101.625	0
4	104.875	0
4	108.125	0
4	111.375	0
4	114.625	0
4	117.875	0
4	121.125	0
4	124.375	0
4	127.625	0
4	130.875	0.01
4	134.125	0.056
4	137.375	0.114
4	140.625	0.23
4	143.875	0.26
4	147.125	0.156
4	150.375	0.07
4	153.625	0.012
4	156.875	0.006
4	160.125	0
4	163.375	0
4	166.625	0
4	169.875	0
4	173.125	0
4	176.375	0
4	179.625	0.002
4	182.875	0.012
4	186.125	0.014
4	189.375	0.022
4	192.625	0.03
4	195.875	0.004
4	199.125	0.002
4	202.375	0
4	205.625	0
4	208.875	0
4	212.125	0
4	215.375	0
4	218.625	0
4	221.875	0
4	225.125	0
4	228.375	0

6	101.625	0
6	104.875	0
6	108.125	0
6	111.375	0
6	114.625	0
6	117.875	0
6	121.125	0
6	124.375	0
6	127.625	0
6	130.875	0.008
6	134.125	0.046
6	137.375	0.118
6	140.625	0.204
6	143.875	0.232
6	147.125	0.09
6	150.375	0.052
6	153.625	0.014
6	156.875	0.006
6	160.125	0.004
6	163.375	0.002
6	166.625	0.002
6	169.875	0.008
6	173.125	0.008
6	176.375	0.006
6	179.625	0.01
6	182.875	0.036
6	186.125	0.058
6	189.375	0.048
6	192.625	0.032
6	195.875	0.014
6	199.125	0
6	202.375	0.002
6	205.625	0
6	208.875	0
6	212.125	0
6	215.375	0
6	218.625	0
6	221.875	0
6	225.125	0
6	228.375	0

8	101.625	0
8	104.875	0
8	108.125	0
8	111.375	0
8	114.625	0
8	117.875	0
8	121.125	0
8	124.375	0
8	127.625	0.002
8	130.875	0.006
8	134.125	0.02
8	137.375	0.076
8	140.625	0.13
8	143.875	0.162
8	147.125	0.078
8	150.375	0.036
8	153.625	0.01
8	156.875	0.006
8	160.125	0.008
8	163.375	0.002
8	166.625	0.002
8	169.875	0.002
8	173.125	0
8	176.375	0.014
8	179.625	0.026
8	182.875	0.052
8	186.125	0.132
8	189.375	0.112
8	192.625	0.086
8	195.875	0.026
8	199.125	0.008
8	202.375	0.004
8	205.625	0
8	208.875	0
8	212.125	0
8	215.375	0
8	218.625	0
8	221.875	0
8	225.125	0
8	228.375	0

10	101.625	0
10	104.875	0
10	108.125	0
10	111.375	0
10	114.625	0
10	117.875	0
10	121.125	0
10	124.375	0
10	127.625	0.002
10	130.875	0
10	134.125	0.008
10	137.375	0.03
10	140.625	0.078
10	143.875	0.108
10	147.125	0.082
10	150.375	0.034
10	153.625	0.014
10	156.875	0.006
10	160.125	0.008
10	163.375	0.008
10	166.625	0.01
10	169.875	0.006
10	173.125	0.006
10	176.375	0.022
10	179.625	0.018
10	182.875	0.082
10	186.125	0.144
10	189.375	0.172
10	192.625	0.108
10	195.875	0.044
10	199.125	0.01
10	202.375	0
10	205.625	0
10	208.875	0
10	212.125	0
10	215.375	0
10	218.625	0
10	221.875	0
10	225.125	0
10	228.375	0

12	101.625	0
12	104.875	0
12	108.125	0
12	111.375	0
12	114.625	0
12	117.875	0
12	121.125	0
12	124.375	0
12	127.625	0
12	130.875	0
12	134.125	0.006
12	137.375	0.016
12	140.625	0.034
12	143.875	0.044
12	147.125	0.024
12	150.375	0.02
12	153.625	0.012
12	156.875	0.006
12	160.125	0.008
12	163.375	0.006
12	166.625	0.004
12	169.875	0.006
12	173.125	0.01
12	176.375	0.01
12	179.625	0.048
12	182.875	0.09
12	186.125	0.184
12	189.375	0.216
12	192.625	0.166
12	195.875	0.074
12	199.125	0.012
12	202.375	0.004
12	205.625	0
12	208.875	0
12	212.125	0
12	215.375	0
12	218.625	0
12	221.875	0
12	225.125	0
12	228.375	0

14	101.625	0
14	104.875	0
14	108.125	0
14	111.375	0
14	114.625	0
14	117.875	0
14	121.125	0
14	124.375	0
14	127.625	0
14	130.875	0
14	134.125	0.002
14	137.375	0.018
14	140.625	0.018
14	143.875	0.012
14	147.125	0.028
14	150.375	0.014
14	153.625	0.01
14	156.875	0.006
14	160.125	0.01
14	163.375	0.006
14	166.625	0.012
14	169.875	0.016
14	173.125	0.016
14	176.375	0.008
14	179.625	0.05
14	182.875	0.136
14	186.125	0.244
14	189.375	0.206
14	192.625	0.122
14	195.875	0.056
14	199.125	0.008
14	202.375	0.002
14	205.625	0
14	208.875	0
14	212.125	0
14	215.375	0
14	218.625	0
14	221.875	0
14	225.125	0
14	228.375	0

16	101.625	0
16	104.875	0
16	108.125	0
16	111.375	0
16	114.625	0
16	117.875	0
16	121.125	0
16	124.375	0
16	127.625	0
16	130.875	0.002
16	134.125	0.004
16	137.375	0.02
16	140.625	0.026
16	143.875	0.024
16	147.125	0.012
16	150.375	0.008
16	153.625	0.012
16	156.875	0.008
16	160.125	0.006
16	163.375	0.01
16	166.625	0.014
16	169.875	0.004
16	173.125	0.002
16	176.375	0.008
16	179.625	0.042
16	182.875	0.12
16	186.125	0.226
16	189.375	0.216
16	192.625	0.154
16	195.875	0.064
16	199.125	0.014
16	202.375	0.004
16	205.625	0
16	208.875	0
16	212.125	0
16	215.375	0
16	218.625	0
16	221.875	0
16	225.125	0
16	228.375	0

18	101.625	0
18	104.875	0
18	108.125	0
18	111.375	0
18	114.625	0
18	117.875	0
18	121.125	0
18	124.375	0
18	127.625	0.002
18	130.875	0
18	134.125	0.012
18	137.375	0.04
18	140.625	0.068
18	143.875	0.094
18	147.125	0.074
18	150.375	0.034
18	153.625	0.014
18	156.875	0.006
18	160.125	0.002
18	163.375	0.002
18	166.625	0.012
18	169.875	0.004
18	173.125	0.016
18	176.375	0.008
18	179.625	0.028
18	182.875	0.07
18	186.125	0.182
18	189.375	0.16
18	192.625	0.124
18	195.875	0.038
18	199.125	0.01
18	202.375	0
18	205.625	0
18	208.875	0
18	212.125	0
18	215.375	0
18	218.625	0
18	221.875	0
18	225.125	0
18	228.375	0

20	101.625	0
20	104.875	0
20	108.125	0
20	111.375	0
20	114.625	0
20	117.875	0
20	121.125	0
20	124.375	0
20	127.625	0
20	130.875	0.002
20	134.125	0.022
20	137.375	0.078
20	140.625	0.144
20	143.875	0.156
20	147.125	0.1
20	150.375	0.022
20	153.625	0.024
20	156.875	0.012
20	160.125	0.006
20	163.375	0.002
20	166.625	0.004
20	169.875	0.004
20	173.125	0.004
20	176.375	0.014
20	179.625	0.022
20	182.875	0.066
20	186.125	0.122
20	189.375	0.104
20	192.625	0.062
20	195.875	0.022
20	199.125	0.006
20	202.375	0.002
20	205.625	0
20	208.875	0
20	212.125	0
20	215.375	0
20	218.625	0
20	221.875	0
20	225.125	0
20	228.375	0

22	101.625	0
22	104.875	0
22	108.125	0
22	111.375	0
22	114.625	0
22	117.875	0
22	121.125	0
22	124.375	0
22	127.625	0
22	130.875	0.014
22	134.125	0.066
22	137.375	0.138
22	140.625	0.222
22	143.875	0.174
22	147.125	0.08
22	150.375	0.038
22	153.625	0.014
22	156.875	0.01
22	160.125	0
22	163.375	0
22	166.625	0.004
22	169.875	0.002
22	173.125	0.004
22	176.375	0.002
22	179.625	0.02
22	182.875	0.038
22	186.125	0.062
22	189.375	0.06
22	192.625	0.03
22	195.875	0.02
22	199.125	0.002
22	202.375	0
22	205.625	0
22	208.875	0
22	212.125	0
22	215.375	0
22	218.625	0
22	221.875	0
22	225.125	0
22	228.375	0

24	101.625	0
24	104.875	0
24	108.125	0
24	111.375	0
24	114.625	0
24	117.875	0
24	121.125	0
24	124.375	0
24	127.625	0
24	130.875	0.016
24	134.125	0.08
24	137.375	0.172
24	140.625	0.258
24	143.875	0.204
24	147.125	0.126
24	150.375	0.034
24	153.625	0.006
24	156.875	0
24	160.125	0
24	163.375	0.002
24	166.625	0
24	169.875	0.002
24	173.125	0
24	176.375	0.008
24	179.625	0.01
24	182.875	0.01
24	186.125	0.036
24	189.375	0.022
24	192.625	0.012
24	195.875	0
24	199.125	0.002
24	202.375	0
24	205.625	0
24	208.875	0
24	212.125	0
24	215.375	0
24	218.625	0
24	221.875	0
24	225.125	0
24	228.375	0

26	101.625	0
26	104.875	0
26	108.125	0
26	111.375	0
26	114.625	0
26	117.875	0
26	121.125	0
26	124.375	0
26	127.625	0
26	130.875	0.006
26	134.125	0.066
26	137.375	0.184
26	140.625	0.252
26	143.875	0.232
26	147.125	0.166
26	150.375	0.036
26	153.625	0.006
26	156.875	0.002
26	160.125	0
26	163.375	0
26	166.625	0
26	169.875	0.002
26	173.125	0
26	176.375	0.002
26	179.625	0.002
26	182.875	0.01
26	186.125	0.012
26	189.375	0.012
26	192.625	0.006
26	195.875	0.004
26	199.125	0
26	202.375	0
26	205.625	0
26	208.875	0
26	212.125	0
26	215.375	0
26	218.625	0
26	221.875	0
26	225.125	0
26	228.375	0

28	101.625	0
28	104.875	0
28	108.125	0
28	111.375	0
28	114.625	0
28	117.875	0
28	121.125	0
28	124.375	0
28	127.625	0.004
28	130.875	0.026
28	134.125	0.094
28	137.375	0.174
28	140.625	0.25
28	143.875	0.196
28	147.125	0.084
28	150.375	0.04
28	153.625	0.006
28	156.875	0.002
28	160.125	0
28	163.375	0
28	166.625	0
28	169.875	0
28	173.125	0.002
28	176.375	0
28	179.625	0.008
28	182.875	0.034
28	186.125	0.044
28	189.375	0.022
28	192.625	0.008
28	195.875	0.006
28	199.125	0
28	202.375	0
28	205.625	0
28	208.875	0
28	212.125	0
28	215.375	0
28	218.625	0
28	221.875	0
28	225.125	0
28	228.375	0

30	101.625	0
30	104.875	0
30	108.125	0
30	111.375	0
30	114.625	0
30	117.875	0
30	121.125	0
30	124.375	0
